#Empire
e_china;Han Dynasty;;;;;;;;;;;;;x
e_china_adj;Han Imperial;;;;;;;;;;;;;x
d_youfufeng_adj;Youfufengian;;youfufenger;;;;;;;;;;;x
d_yuexi;Yuexi;Yuexi;Yuexi;;Yuexi;;;;;;;;;x
d_yuexi_adj;Yuexian;;yuexer;;;;;;;;;;;x
d_yulin;Yulin;Yulin;Yulin;;Yulin;;;;;;;;;x
d_yulin_adj;Yulinian;;yuliner;;;;;;;;;;;x
d_yunzhong;Yunzhong;Yunzhong;Yunzhong;;Yunzhong;;;;;;;;;x
d_yunzhong_adj;Yunzhongian;;yunzhonger;;;;;;;;;;;x
d_yuyang;Yuyang;Yuyang;Yuyang;;Yuyang;;;;;;;;;x
d_yuyang_adj;Yuyangian;;yuyanger;;;;;;;;;;;x
d_yuzhang;Yuzhang;Yuzhang;Yuzhang;;Yuzhang;;;;;;;;;x
d_yuzhang_adj;Yuzhangian;;yuzhanger;;;;;;;;;;;x
d_zangke;Zangke;Zangke;Zangke;;Zangke;;;;;;;;;x
d_zangke_adj;Zangkean;;zangker;;;;;;;;;;;x
d_zhangye;Zhangye;Zhangye;Zhangye;;Zhangye;;;;;;;;;x
d_zhangye_adj;Zhangyean;;zhanger;;;;;;;;;;;x
d_zhao;Zhao;Zhao;Zhao;;Zhao;;;;;;;;;x
d_zhao_adj;Zhian;;zher;;;;;;;;;;;x
d_zhongbei;Zhongbei;Zhongbei;Zhongbei;;Zhongbei;;;;;;;;;x
d_zhongbei_adj;Zhongbian;;zhongber;;;;;;;;;;;x
d_zhongshan;Zhongshan;Zhongshan;Zhongshan;;Zhongshan;;;;;;;;;x
d_zhongshan_adj;Zhongshanian;;zhongshaner;;;;;;;;;;;x
d_zhuo;Zhuo;Zhuo;Zhuo;;Zhuo;;;;;;;;;x
d_zhuo_adj;Zhian;;zher;;;;;;;;;;;x
d_zhuti;Zhuti;Zhuti;Zhuti;;Zhuti;;;;;;;;;x
d_zhuti_adj;Zhutian;;zhuter;;;;;;;;;;;x
d_zuopingyi;Zuopingyi;Zuopingyi;Zuopingyi;;Zuopingyi;;;;;;;;;x
d_zuopingyi_adj;Zuopingian;;zuopinger;;;;;;;;;;;x
d_zhuya;Zhuya;Zhuya;Zhuya;;Zhuya;;;;;;;;;x
d_zhuya_adj;Zhuyan;;zhuyan;;;;;;;;;;;x
###
#County
c_guard;Feathered Forest;;;;;;;;;;;;;x
c_guard_adj;Imperial Bodyguard;;;;;;;;;;;;;x
c_empress;Inner Court;Inner Court;Inner Court;;Inner Court;;;;;;;;;x
c_empress_adj;The Inner Court;;;;;;;;;;;;;x
c_eunuch;Eunuch Faction;Eunuch Faction;Eunuch Faction;;Eunuch Faction;;;;;;;;;x
c_eunuch_adj;Eunuch Faction;;;;;;;;;;;;;x
c_penglai;Mount Penglai;;;;;;;;;;;;;x
c_penglai_adj;Mount Penglai;;;;;;;;;;;;;x
c_baima;Baima Cavalry;;;;;;;;;;;;;x
c_baima_adj;Baima Cavalry;;;;;;;;;;;;;x
c_bashu;Bashu Infantry;;;;;;;;;;;;;x
c_bashu_adj;Bashu Infantry;;;;;;;;;;;;;x
c_feather;Feather Bandits;;;;;;;;;;;;;x
c_feather_adj;Feather Bandits;;;;;;;;;;;;;x
c_huo;Huo Army;;;;;;;;;;;;;x
c_huo_adj;Huo Army;;;;;;;;;;;;;x
c_lubu;Phoenix Army;;;;;;;;;;;;;x
c_lubu_adj;Phoenix Army;;;;;;;;;;;;;x
c_qingzhou;Qingzhou Infantry;;;;;;;;;;;;;x
c_qingzhou_adj;Qingzhou Infantry;;;;;;;;;;;;;x
c_qiang;Qiang Tribe;;;;;;;;;;;;;x
c_qiang_adj;Qiang Tribe;;;;;;;;;;;;;x
c_white;White Bandits;;;;;;;;;;;;;x
c_white_adj;White Bandits;;;;;;;;;;;;;x
c_wuxia;Wu Pirates;;;;;;;;;;;;;x
c_wu_adj;Wu Pirates;;;;;;;;;;;;;x
#Solo
d_cao;Cao Army;;;;;;;;;;;;;x
d_cao_adj;Cao;;;;;;;;;;;;;x
d_gongsun;Gongsun Army;;;;;;;;;;;;;x
d_gongsun_adj;Gongsun;;;;;;;;;;;;;x
d_liu;Liu Army;;;;;;;;;;;;;x
d_liu_adj;Liu;;;;;;;;;;;;;x
d_sun;Sun Army;;;;;;;;;;;;;x
d_sun_adj;Sun;;;;;;;;;;;;;x
k_cao;Cao Clan;;;;;;;;;;;;;x
k_cao_adj;Cao;;;;;;;;;;;;;x
k_ping;Ping;;;;;;;;;;;;;x
k_ping_adj;Gongsun;;;;;;;;;;;;;x
k_liu;Liu Clan;;;;;;;;;;;;;x
k_liu_adj;Liu;;;;;;;;;;;;;x
k_shi;Shi Clan;;;;;;;;;;;;;x
k_shi_adj;Shi;;;;;;;;;;;;;x
k_sun;Sun Clan;;;;;;;;;;;;;x
k_sun_adj;Sun;;;;;;;;;;;;;x
k_yuan;Yuan Clan;;;;;;;;;;;;;x
k_yuan_adj;Yuan;;;;;;;;;;;;;x
e_gongsun;Gongsun Clan;;;;;;;;;;;;;x
e_gongsun_adj;Gongsun;;;;;;;;;;;;;x
e_liu;Liu Clan;;;;;;;;;;;;;x
e_liu_adj;Liu;;;;;;;;;;;;;x
e_sun;Sun Clan;;;;;;;;;;;;;x
e_sun_adj;Sun;;;;;;;;;;;;;x
e_xu;Xu;;;;;;;;;;;;;x
e_xu_adj;Xu Provincial;;;;;;;;;;;;;x
e_yuan;Yuan Clan;;;;;;;;;;;;;x
e_yuan_adj;Yuan;;;;;;;;;;;;;x
#Nobility
d_k_anping;Anping;;;;;;;;;;;;;x
d_k_anping_adj;Anping Kingdom;;;;;;;;;;;;;x
d_k_beihai;Beihai;;;;;;;;;;;;;x
d_k_beihai_adj;Beihai Kingdom;;;;;;;;;;;;;x
d_k_changshan;Changshan;;;;;;;;;;;;;x
d_k_changshan_adj;Changshan Kingdom;;;;;;;;;;;;;x
d_k_chen;Chen;;;;;;;;;;;;;x
d_k_chen_adj;Chen Kingdom;;;;;;;;;;;;;x
d_k_donghai;Donghai;;;;;;;;;;;;;x
d_k_donghai_adj;Donghai Kingdom;;;;;;;;;;;;;x
d_k_dongping;Dongping;;;;;;;;;;;;;x
d_k_dongping_adj;Dongping Kingdom;;;;;;;;;;;;;x
d_k_hejian;Hejian;;;;;;;;;;;;;x
d_k_hejian_adj;Hejian Kingdom;;;;;;;;;;;;;x
d_k_jibei;Jibei;;;;;;;;;;;;;x
d_k_jibei_adj;Jibei Kingdom;;;;;;;;;;;;;x
d_k_jinan;Jinan;;;;;;;;;;;;;x
d_k_jinan_adj;Jinan Kingdom;;;;;;;;;;;;;x
d_k_langye;Langye;;;;;;;;;;;;;x
d_k_langye_adj;Langye Kingdom;;;;;;;;;;;;;x
d_k_liang;Liang;;;;;;;;;;;;;x
d_k_liang_adj;Liang Kingdom;;;;;;;;;;;;;x
d_k_lu;Lu;;;;;;;;;;;;;x
d_k_lu_adj;Lu Kingdom;;;;;;;;;;;;;x
d_k_pei;Pei;;;;;;;;;;;;;x
d_k_pei_adj;Pei Kingdom;;;;;;;;;;;;;x
d_k_pengcheng;Pengcheng;;;;;;;;;;;;;x
d_k_pengcheng_adj;Pengcheng Kingdom;;;;;;;;;;;;;x
d_k_pingyuan;Pingyuan;;;;;;;;;;;;;x
d_k_pingyuan_adj;Pingyuan Kingdom;;;;;;;;;;;;;x
d_k_qi;Qi;;;;;;;;;;;;;x
d_k_qi_adj;Qi Kingdom;;;;;;;;;;;;;x
d_k_qinghe;Qinghe;;;;;;;;;;;;;x
d_k_qinghe_adj;Qinghe Kingdom;;;;;;;;;;;;;x
d_k_rencheng;Rencheng;;;;;;;;;;;;;x
d_k_rencheng_adj;Rencheng Kingdom;;;;;;;;;;;;;x
d_k_shanyang;Shanyang;;;;;;;;;;;;;x
d_k_shanyang_adj;Shanyang Kingdom;;;;;;;;;;;;;x
d_k_taiyuan;Taiyuan;;;;;;;;;;;;;x
d_k_taiyuan_adj;Taiyuan Kingdom;;;;;;;;;;;;;x
d_k_xiapi;Xiapi;;;;;;;;;;;;;x
d_k_xiapi_adj;Xiapi Kingdom;;;;;;;;;;;;;x
d_k_zhao;Zhao;;;;;;;;;;;;;x
d_k_zhao_adj;Zhao Kingdom;;;;;;;;;;;;;x
d_k_zhongshan;Zhongshan;;;;;;;;;;;;;x
d_k_zhongshan_adj;Zhongshan Kingdom;;;;;;;;;;;;;x
#Chancellor
e_k_chu;Chu Dynasty;;;;;;;;;;;;;x
e_k_chu_adj;Chu Imperial;;;;;;;;;;;;;x
e_k_chen;Chen Dynasty;;;;;;;;;;;;;x
e_k_chen_adj;Chen Imperial;;;;;;;;;;;;;x
e_k_dai;Dai Dynasty;;;;;;;;;;;;;x
e_k_dai_adj;Dai Imperial;;;;;;;;;;;;;x
e_k_han;Han Dynasty;;;;;;;;;;;;;x
e_k_han_adj;Han Imperial;;;;;;;;;;;;;x
e_k_jin;Jin Dynasty;;;;;;;;;;;;;x
e_k_jin_adj;Jin Imperial;;;;;;;;;;;;;x
e_k_liang;Liang Dynasty;;;;;;;;;;;;;x
e_k_liang_adj;Liang Imperial;;;;;;;;;;;;;x
e_k_liao;Liao Dynasty;;;;;;;;;;;;;x
e_k_liao_adj;Liao Imperial;;;;;;;;;;;;;x
e_k_min;Min Dynasty;;;;;;;;;;;;;x
e_k_min_adj;Min Imperial;;;;;;;;;;;;;x
e_k_qi;Qi Dynasty;;;;;;;;;;;;;x
e_k_qi_adj;Qi Imperial;;;;;;;;;;;;;x
e_k_qin;Qin Dynasty;;;;;;;;;;;;;x
e_k_qin_adj;Qin Imperial;;;;;;;;;;;;;x
e_k_qing;Qing Dynasty;;;;;;;;;;;;;x
e_k_qing_adj;Qing Imperial;;;;;;;;;;;;;x
e_k_shu;Shu Dynasty;;;;;;;;;;;;;x
e_k_shu_adj;Shu Imperial;;;;;;;;;;;;;x
e_k_song;Song Dynasty;;;;;;;;;;;;;x
e_k_song_adj;Song Imperial;;;;;;;;;;;;;x
e_k_sui;Sui Dynasty;;;;;;;;;;;;;x
e_k_sui_adj;Sui Imperial;;;;;;;;;;;;;x
e_k_tan;Tan Dynasty;;;;;;;;;;;;;x
e_k_tan_adj;Tan Imperial;;;;;;;;;;;;;x
e_k_tang;Tang Dynasty;;;;;;;;;;;;;x
e_k_tang_adj;Tang Imperial;;;;;;;;;;;;;x
e_k_wei;Wei Dynasty;;;;;;;;;;;;;x
e_k_wei_adj;Wei Imperial;;;;;;;;;;;;;x
e_k_wu;Wu Dynasty;;;;;;;;;;;;;x
e_k_wu_adj;Wu Imperial;;;;;;;;;;;;;x
e_k_wuyue;Wuyue Dynasty;;;;;;;;;;;;;x
e_k_wuyue_adj;Wuyue Imperial;;;;;;;;;;;;;x
e_k_xia;Xia Dynasty;;;;;;;;;;;;;x
e_k_xia_adj;Xia Imperial;;;;;;;;;;;;;x
e_k_yan;Yan Dynasty;;;;;;;;;;;;;x
e_k_yan_adj;Yan Imperial;;;;;;;;;;;;;x
e_k_zhao;Zhao Dynasty;;;;;;;;;;;;;x
e_k_zhao_adj;Zhao Imperial;;;;;;;;;;;;;x
e_k_zhong;Zhong Dynasty;;;;;;;;;;;;;x
e_k_zhong_adj;Zhong Imperial;;;;;;;;;;;;;x
e_k_zhou;Zhou Dynasty;;;;;;;;;;;;;x
e_k_zhou_adj;Zhou Imperial;;;;;;;;;;;;;x
